-[ RECORD 1 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-22039-887035
employer_address1              | 410 Peachtree Parkway
employer_address2              | Suite 4245
employer_city                  | Cumming
employer_state                 | GA
employer_postal_code           | 30041
begin_date                     | 2022-08-01
end_date                       | 2025-07-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
soc_code                       | 15-1199.01
h_1b_dependent                 | Yes
-[ RECORD 4 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-24267-358302
job_title                      | Project Manager
full_time_position             | Y
employer_name                  | AVERON SOLUTIONS INC
secondary_entity_business_name | State of MN - Minnesota Department of Human Services (WORK FROM HOME)
employer_poc_email             | HR@AVERONSOLUTIONS.COM
employer_poc_phone             | 18482051357
employer_poc_first_name        | NAGA DEEPTHI
employer_poc_last_name         | NANDIGUM
worksite_address1              | 1681 Brueberry Ln
worksite_address2              | 
worksite_city                  | Arden Hills
worksite_county                | RAMSEY
lawfirm_name_business_name     | 
employer_address1              | 2025 Lincoln Hwy
employer_address2              | SUITE 100-C
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 2024-10-02
end_date                       | 2027-03-18
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 5 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-24064-766873
job_title                      | IT Project Manager
full_time_position             | Y
employer_name                  | AVERON SOLUTIONS INC
secondary_entity_business_name | State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)
employer_poc_email             | HR@AVERONSOLUTIONS.COM
employer_poc_phone             | 18482051357
employer_poc_first_name        | NAGA DEEPTHI
employer_poc_last_name         | NANDIGUM
worksite_address1              | 1681 Brueberry Ln
worksite_address2              | 
worksite_city                  | Arden Hills
worksite_county                | RAMSEY
lawfirm_name_business_name     | 
employer_address1              | 1 ETHEL ROAD
employer_address2              | SUITE 102-D1
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 2024-03-25
end_date                       | 2027-03-18
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-24078-808542
job_title                      | IT Project Manager
full_time_position             | Y
employer_name                  | AVERON SOLUTIONS INC
secondary_entity_business_name | State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)
employer_poc_email             | HR@AVERONSOLUTIONS.COM
employer_poc_phone             | 18482051357
employer_poc_first_name        | NAGA DEEPTHI
employer_poc_last_name         | NANDIGUM
worksite_address1              | 1681 Brueberry Ln
worksite_address2              | 
worksite_city                  | Arden Hills
worksite_county                | RAMSEY
lawfirm_name_business_name     | 
employer_address1              | 2025 Lincoln Hwy
employer_address2              | Street - 100 C
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 2024-03-26
end_date                       | 2027-03-18
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-24078-808589
job_title                      | IT Project Manager
full_time_position             | Y
employer_name                  | AVERON SOLUTIONS INC
secondary_entity_business_name | State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)
employer_poc_email             | HR@AVERONSOLUTIONS.COM
employer_poc_phone             | 18482051357
employer_poc_first_name        | NAGA DEEPTHI
employer_poc_last_name         | NANDIGUM
worksite_address1              | 1681 Brueberry Ln
worksite_address2              | 
worksite_city                  | Arden Hills
worksite_county                | RAMSEY
lawfirm_name_business_name     | 
employer_address1              | 2025 Lincoln Hwy
employer_address2              | SUITE 100 C
employer_city                  | EDISON
employer_state                 | NJ
employer_postal_code           | 08817
begin_date                     | 2024-03-26
end_date                       | 2027-03-18
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1299.09
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-22090-026583
job_title                      | Software QA Analyst
full_time_position             | Y
employer_name                  | TECHPILLARS INC
secondary_entity_business_name | State of Minnesota (Remotely working from home)
employer_poc_email             | seong-eun.cho@techpillars.com
employer_poc_phone             | 16788055677
employer_poc_first_name        | Seong-Eun
employer_poc_last_name         | Cho
worksite_address1              | 14500 34th Ave N
worksite_address2              | 
worksite_city                  | Minneapolis
worksite_county                | HENNEPIN
lawfirm_name_business_name     | 
employer_address1              | 6 Concourse Parkway
employer_address2              | Suite 2950
employer_city                  | Atlanta
employer_state                 | GA
employer_postal_code           | 30328
begin_date                     | 2022-04-14
end_date                       | 2025-04-13
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1199.01
h_1b_dependent                 | Yes
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-23299-458602
job_title                      | Software QA Analyst
full_time_position             | Y
employer_name                  | TECHPILLARS INC
secondary_entity_business_name | State of Minnesota (Working remotely from home office)
employer_poc_email             | seong-eun.cho@techpillars.com
employer_poc_phone             | 16788055677
employer_poc_first_name        | Seong-Eun
employer_poc_last_name         | Cho
worksite_address1              | 14500 34th Ave N
worksite_address2              | 
worksite_city                  | Minneapolis
worksite_county                | HENNEPIN
lawfirm_name_business_name     | 
employer_address1              | 6 Concourse Parkway
employer_address2              | Suite 2950
employer_city                  | Atlanta
employer_state                 | GA
employer_postal_code           | 30328
begin_date                     | 2024-04-11
end_date                       | 2027-04-10
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-22115-104780
job_title                      | SOFTWARE DEVELOPER - APPLICATION
full_time_position             | Y
employer_name                  | OASYS TECHNOLOGIES INC
secondary_entity_business_name | THE STATE OF FLORIDA DEPARTMENT OF HIGHWAY SAFETY AND MOTOR VEHICLES (WORKS REMOTELY FROM HOME)
employer_poc_email             | LEGAL@OASYSTECHNOLOGIES.COM
employer_poc_phone             | 16512340099
employer_poc_first_name        | Princeton
employer_poc_last_name         | Kokku
worksite_address1              | 13696 DUNBAR WAY
worksite_address2              | 
worksite_city                  | APPLE VALLEY
worksite_county                | DAKOTA
lawfirm_name_business_name     | International Legal & Business Services Group LLP
employer_address1              | 2121 CLIFF DR
employer_address2              | SUITE 227
employer_city                  | EAGAN
employer_state                 | MN
employer_postal_code           | 55122
begin_date                     | 2022-04-25
end_date                       | 2025-04-24
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-22117-112299
job_title                      | Software Developer - Biztalk
full_time_position             | Y
employer_name                  | OASYS TECHNOLOGIES INC
secondary_entity_business_name | THE STATE OF FLORIDA DEPARTMENT OF HIGHWAY SAFETY AND MOTOR VEHICLESRemote Work Location
employer_poc_email             | LEGAL@OASYSTECHNOLOGIES.COM
employer_poc_phone             | 16512340099
employer_poc_first_name        | Princeton
employer_poc_last_name         | Kokku
worksite_address1              | 13696 Dunbar Way
worksite_address2              | 
worksite_city                  | Apple Valley
worksite_county                | DAKOTA
lawfirm_name_business_name     | International Legal & Business Services Group LLP
employer_address1              | 2121 CLIFF DR
employer_address2              | SUITE 227
employer_city                  | EAGAN
employer_state                 | MN
employer_postal_code           | 55122
begin_date                     | 2022-04-27
end_date                       | 2025-04-26
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1132.00
h_1b_dependent                 | Yes
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-23314-493653
job_title                      | Software Developer - BizTalk
full_time_position             | Y
employer_name                  | Oasys Technologies Inc
secondary_entity_business_name | The State of Florida Department of Highway Safety and Motor Vehicle (REMOTE WORK LOCATION)
employer_poc_email             | hr@oasystechnologies.com
employer_poc_phone             | 16512340099
employer_poc_first_name        | Princeton
employer_poc_last_name         | Kokku
worksite_address1              | 14395 Banyan Ln
worksite_address2              | 
worksite_city                  | Rosemount
worksite_county                | DAKOTA
lawfirm_name_business_name     | International Legal & Business Services Group LLP
employer_address1              | 2121 Cliff Dr
employer_address2              | Suite 227
employer_city                  | Eagan
employer_state                 | MN
employer_postal_code           | 55122
begin_date                     | 2023-12-01
end_date                       | 2026-11-30
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 1
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------------------------
case_number                    | I-200-22361-661355
job_title                      | Sr. Software QA Analyst and Tester
full_time_position             | Y
employer_name                  | HCL GLOBAL SYSTEMS INC
secondary_entity_business_name | West Virginia Department of Transportation (Remote)
employer_poc_email             | GADDE@HCLGLOBAL.COM
employer_poc_phone             | 12484730720
employer_poc_first_name        | DURGA PRASAD
employer_poc_last_name         | GADDE
worksite_address1              | 7100 Sunshine Drive
worksite_address2              | 
worksite_city                  | Eden Prairie
worksite_county                | HENNEPIN
lawfirm_name_business_name     | 
employer_address1              | 24543 INDOPLEX CIRCLE
employer_address2              | SUITE 220
employer_city                  | FARMINGTON HILLS
employer_state                 | MI
employer_postal_code           | 48335
begin_date                     | 2023-01-03
end_date                       | 2026-01-02
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 1
amended_petition               | 0
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes

