-[ RECORD 1 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25336-450502
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-05-08
end_date                       | 2029-05-06
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 29-2011.00
h_1b_dependent                 | No
-[ RECORD 5 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25344-473175
job_title                      | Research Scientist
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 1248 Arthur Adams Dr
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-05-01
end_date                       | 2029-04-30
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 17-2131.00
h_1b_dependent                 | No
-[ RECORD 6 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25343-468411
job_title                      | Post Doctoral Scholar
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 520 King Avenue
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-05-01
end_date                       | 2029-04-30
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-1042.00
h_1b_dependent                 | No
-[ RECORD 7 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25308-371958
job_title                      | Technical Specialist
employer_name                  | Welkin Technologies LLC
secondary_entity_business_name | State of Ohio
employer_phone                 | 19802256335
employer_poc_first_name        | SUPARNA
employer_poc_last_name         | SINHA
employer_poc_email             | immigration@welkintechnologies.com
employer_poc_phone             | 19802256335
employer_poc_phone_ext         | 
worksite_address1              | 30 E Broad Street
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | THE LAW FIRM OF SIM PARVATHANENI & BROWN PLLC
employer_address1              | 4080 McGinnis Ferry Road
employer_address2              | Suite 1204
employer_city                  | Alpharetta
employer_state                 | GA
employer_postal_code           | 30005
begin_date                     | 2026-04-16
end_date                       | 2029-04-15
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Welkin Technologies LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 8 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25316-402039
job_title                      | Research Scientist
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 3650 Olentangy River Rd.
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-04-01
end_date                       | 2029-03-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-1042.00
h_1b_dependent                 | No
-[ RECORD 9 ]------------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25308-369441
job_title                      | SCCM ENGINEER(ARCHITECT)
employer_name                  | CONFIMINDS LLC
secondary_entity_business_name | STATE OF OHIO, BUREAU OF WORKERS COMPENSATION(BWC)
employer_phone                 | 18482485133
employer_poc_first_name        | RANJIT
employer_poc_last_name         | KOM
employer_poc_email             | ranjit@confiminds.com
employer_poc_phone             | 18482485133
employer_poc_phone_ext         | 
worksite_address1              | 30 W SPRING STREET
worksite_address2              | 16TH FLOOR
worksite_city                  | COLUMBUS
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 13800 COPPERMINE ROAD
employer_address2              | SUITE 118
employer_city                  | HERNDON
employer_state                 | VA
employer_postal_code           | 20171
begin_date                     | 2026-02-24
end_date                       | 2029-02-23
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | CONFIMINDS LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 10 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25307-361010
job_title                      | Assistant Professor
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 601 Vernon Tharp St
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-02-23
end_date                       | 2029-02-22
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 29-1131.00
h_1b_dependent                 | No
-[ RECORD 11 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25262-321302
job_title                      | Software Developer/Azure .Net Application Architect
employer_name                  | nDimensions Technologies Inc
secondary_entity_business_name | State of OHIO - Department of Job & Family Services (ODJFS)
employer_phone                 | 12482575059
employer_poc_first_name        | SATYA
employer_poc_last_name         | PINNAMANENI
employer_poc_email             | satyap@ndimensionsit.com
employer_poc_phone             | 12482575059
employer_poc_phone_ext         | 100
worksite_address1              | 4200 E. Fifth Ave
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | Law Offices of Amarnath Gowda
employer_address1              | 17177 N. Laurel Park Drive
employer_address2              | Suite 445
employer_city                  | Livonia
employer_state                 | MI
employer_postal_code           | 48152
begin_date                     | 2026-02-15
end_date                       | 2029-02-14
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | nDimensions Technologies Inc
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 12 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25268-333992
job_title                      | Assistant Professor-Clinical/Physician
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 181 Taylor Avenue
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-02-13
end_date                       | 2029-02-12
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 29-1249.00
h_1b_dependent                 | No
-[ RECORD 13 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25343-468736
job_title                      | Assistant Professor
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 1958 Neil Ave
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-02-13
end_date                       | 2029-02-12
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 25-1022.00
h_1b_dependent                 | No
-[ RECORD 14 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25246-283924
job_title                      | Application Developer
employer_name                  | IT CATS LLC
secondary_entity_business_name | DEPARTMENT OF AGING
employer_phone                 | 17322382120
employer_poc_first_name        | KARNATI
employer_poc_last_name         | SRAVAN
employer_poc_email             | SRAVAN@INFOWAYSOFTWARE.COM
employer_poc_phone             | 17322382120
employer_poc_phone_ext         | 
worksite_address1              | 30 E Broad St
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 388 WASHINGTON ROAD
employer_address2              | SUITE A
employer_city                  | SAYREVILLE
employer_state                 | NJ
employer_postal_code           | 08872
begin_date                     | 2026-02-13
end_date                       | 2029-02-12
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | IT CATS LLC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 15 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25311-386947
job_title                      | Quality Assurance Specialist
employer_name                  | Savi Technologies Inc
secondary_entity_business_name | State of Ohio (DPS)
employer_phone                 | 16784853523
employer_poc_first_name        | Jagadeesh
employer_poc_last_name         | Mupparaju
employer_poc_email             | accounts@savi-tech.com
employer_poc_phone             | 16784853523
employer_poc_phone_ext         | 
worksite_address1              | 1970 West Broad St
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | aiLegal Law
employer_address1              | 1325 Satellite Blvd NW
employer_address2              | Bldg 200, Suite 201
employer_city                  | Suwanee
employer_state                 | GA
employer_postal_code           | 30024
begin_date                     | 2026-02-06
end_date                       | 2029-02-05
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Savi Technologies Inc
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 16 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25310-383011
job_title                      | Postdoctoral Scholar
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 140 W 18th Ave
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-02-02
end_date                       | 2029-02-01
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-2031.00
h_1b_dependent                 | No
-[ RECORD 17 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25349-482549
job_title                      | TECHNICAL SPECIALIST -IV
employer_name                  | CONVERSANTIT INC
secondary_entity_business_name | STATE OF OHIO  DEPARTMENT OF MEDICAID
employer_phone                 | 14699120546
employer_poc_first_name        | Karthik
employer_poc_last_name         | KAKATURI
employer_poc_email             | Hr@conversantit.com
employer_poc_phone             | 19725108575
employer_poc_phone_ext         | 
worksite_address1              | 50 W TOWN ST  400
worksite_address2              | 
worksite_city                  | COLUMBUS
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 9901 East Valley Ranch Parkway
employer_address2              | Suite 3035
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75063
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | CONVERSANTIT INC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 18 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25338-457283
job_title                      | TECHNOLOGY SPECIALIST - IV
employer_name                  | CONVERSANTIT INC
secondary_entity_business_name | STATE OF OHIO  DEPARTMENT OF MEDICAID
employer_phone                 | 14699120546
employer_poc_first_name        | Karthik
employer_poc_last_name         | KAKATURI
employer_poc_email             | Hr@conversantit.com
employer_poc_phone             | 19725108575
employer_poc_phone_ext         | 
worksite_address1              | 50 W TOWN ST  400
worksite_address2              | 
worksite_city                  | COLUMBUS
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 9901 East Valley Ranch Parkway
employer_address2              | Suite 3035
employer_city                  | Irving
employer_state                 | TX
employer_postal_code           | 75063
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | CONVERSANTIT INC
soc_code                       | 15-1252.00
h_1b_dependent                 | Yes
-[ RECORD 19 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25241-275908
job_title                      | Researcher 2
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 1080 Carmack Road
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-02-01
end_date                       | 2029-01-31
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-1042.00
h_1b_dependent                 | No
-[ RECORD 20 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25329-436738
job_title                      | Researcher 2
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 241 W. 11thAve.
worksite_address2              | Suite 5085
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-31
end_date                       | 2029-01-30
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-1029.02
h_1b_dependent                 | No
-[ RECORD 21 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25245-281065
job_title                      | Assistant Professor
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 2100 Neil Avenue
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-23
end_date                       | 2029-01-22
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 25-1011.00
h_1b_dependent                 | No
-[ RECORD 22 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25328-433895
job_title                      | Post Doctoral Scholar
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 460 W 12th Ave.
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-19
end_date                       | 2029-01-18
total_worker_positions         | 1
new_employment                 | 1
continued_employment           | 0
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 19-1021.00
h_1b_dependent                 | No
-[ RECORD 23 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25247-286347
job_title                      | Data Analytics Science Analyst 2
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 660 Ackerman Road
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-16
end_date                       | 2029-01-15
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 15-2051.00
h_1b_dependent                 | No
-[ RECORD 24 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25325-430362
job_title                      | Assistant Professor - Clinical
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 181 Taylor Avenue
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-15
end_date                       | 2029-01-14
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 25-1071.00
h_1b_dependent                 | No
-[ RECORD 25 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25198-183258
job_title                      | Manager 3, Financial Operations
employer_name                  | The Ohio State University
secondary_entity_business_name | 
employer_phone                 | 16142926101
employer_poc_first_name        | Carina
employer_poc_last_name         | Hansen
employer_poc_email             | h1bprocessing@osu.edu
employer_poc_phone             | 16142926101
employer_poc_phone_ext         | 
worksite_address1              | 1501 Neil Avenue
worksite_address2              | 
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | 
employer_address1              | 2009 Millikin ROAD
employer_address2              | 140 Enarson Classroom Building
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43210
begin_date                     | 2026-01-09
end_date                       | 2029-01-08
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | The Ohio State University
soc_code                       | 13-2031.00
h_1b_dependent                 | No
-[ RECORD 26 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25210-207599
job_title                      | Software Engineer
employer_name                  | Flairsoft Ltd.
secondary_entity_business_name | OHIO DEPARTMENT OF EDUCATION
employer_phone                 | 16148880700
employer_poc_first_name        | Neeraj
employer_poc_last_name         | Kulshrestha
employer_poc_email             | nick@flairsoft.net
employer_poc_phone             | 16148880700
employer_poc_phone_ext         | 
worksite_address1              | 25 SOUTH FRONT STREET
worksite_address2              | 
worksite_city                  | COLUMBUS
worksite_county                | 
lawfirm_name_business_name     | BBI Law Group PC
employer_address1              | 7720 Rivers Edge DR
employer_address2              | Suite 200
employer_city                  | Columbus
employer_state                 | OH
employer_postal_code           | 43235
begin_date                     | 2026-01-09
end_date                       | 2029-01-08
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 1
change_previous_employment     | 0
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Flairsoft Ltd.
soc_code                       | 15-1252.00
h_1b_dependent                 | No
-[ RECORD 27 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25262-322415
job_title                      | Quality Assurance Specialist
employer_name                  | Vivid Soft Global Inc
secondary_entity_business_name | State of Ohio- Department of Disabilities (DODD)
employer_phone                 | 16144959222
employer_poc_first_name        | Vatsala
employer_poc_last_name         | Raju
employer_poc_email             | vatsala@vividsoftglobal.com
employer_poc_phone             | 16144959222
employer_poc_phone_ext         | 
worksite_address1              | 30 E Broad Street
worksite_address2              | 13th Floor
worksite_city                  | Columbus
worksite_county                | 
lawfirm_name_business_name     | Shihab Burke LLC
employer_address1              | 6000 Venture Dr.
employer_address2              | 
employer_city                  | Dublin
employer_state                 | OH
employer_postal_code           | 43017
begin_date                     | 2026-01-09
end_date                       | 2029-01-08
total_worker_positions         | 1
new_employment                 | 0
continued_employment           | 0
change_previous_employment     | 1
new_concurrent_employment      | 0
change_employer                | 0
amended_petition               | 0
employer_name                  | Vivid Soft Global Inc
soc_code                       | 15-1253.00
h_1b_dependent                 | Yes
-[ RECORD 28 ]-----------------+------------------------------------------------------------------------------------------
case_number                    | I-200-25338-458301
job_title                      | Software Engineer
employer_name                  | AMERICAN BUSINESS SOLUTIONS INC
secondary_entity_business_name | Telecommuter to Ohio Department of Job and Family Services
employer_phone                 | 16148882227
employer_poc_first_name        | ANISSA
employer_poc_last_name         | SCHISLER
employer_poc_email             | Info@absi-usa.com
employer_poc_phone             | 16148882227
employer_poc_phone_ext         | 
worksite_address1              | 5377 Bridle Creek Way
worksite_address2              | 
worksite_city                  | Hillard
worksite_county                | 
lawfirm_name_business_name     | JOHN J. BOUDIA & ASSOCIATES PLC
employer_address1              | 8850 Whitney drive
employer_address2              | 
